date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2024-02-18,25,CONTIGO (with Tiësto),"KAROL G, Tiësto",4UkUxO2WlKLc0Q1iEutGGh,79,192786,0,2mKcYIgv7ItYDQXke3uprl,2024-02-15,"reggaeton, latin, urbano latino",reggaeton
2024-03-18,45,Lan,Zeynep Bastık,1whKKdtCiFjN7MW7DrIRUH,77,196075,0,1LvnmkkATPS4wBrEPMec26,2024-03-08,"turkish pop, turkish hip hop",turkish pop
2024-03-24,48,Corazón de Piedra,Xavi,3VeR05PCure0YL3pHl5aI9,0,193568,0,1bWcE0tKOJgn4kgpNKSHU0,2024-03-21,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, sierreño",corridos tumbados
2024-03-31,7,II MOST WANTED,"Beyoncé, Miley Cyrus",1UP7PXne1lIYZB5G5aiRGL,49,208521,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,8,JOLENE,Beyoncé,2PmMh2t7jAtN6cqFooA0Xy,50,189638,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,14,AMERIICAN REQUIEM,Beyoncé,6K2Iut8nSQigP83yvbiqi8,50,325037,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,16,BLACKBIIRD,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",7eEr7lgWYudwEKEaWCPiPI,49,131949,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,17,BODYGUARD,Beyoncé,6Y4rniIxibegzsg8cdWAWV,74,240254,1,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-29,unknown,unknown
2024-03-31,19,SPAGHETTII,"Beyoncé, Linda Martell, Shaboozey",5UcUppRaEIBMIHXiUFl7LI,73,158477,1,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-29,unknown,unknown
2024-03-31,20,DAUGHTER,Beyoncé,0hWCzWl04zT7P6vMy63XCN,48,203851,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,22,LEVII'S JEANS,"Beyoncé, Post Malone",2UDARQiksl207HcSduDpov,73,257699,1,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-29,unknown,unknown
2024-03-31,23,16 CARRIAGES,Beyoncé,6XXxKsu3RJeN3ZvbMYrgQW,47,227250,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,25,PROTECTOR,"Beyoncé, Rumi Carter",4dsdSwSdBWjlsVzU6iJs3b,48,184399,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,29,SMOKE HOUR ★ WILLIE NELSON,"Beyoncé, Willie Nelson",2dv2DYn0V0j0Wx6Ra40bce,47,50721,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,31,MY ROSE,Beyoncé,486YUqcmF9IWPkreU0THcQ,47,53442,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,33,YA YA,Beyoncé,0K9tfzrxJyCQIf7oAlPwaK,72,274766,1,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-29,unknown,unknown
2024-03-31,35,ALLIIGATOR TEARS,Beyoncé,1LSWDkZxVngIpfjvMs6Q56,46,179397,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,43,JUST FOR FUN,"Beyoncé, Willie Jones",4h6iaiMchTUHlK5ovMiJ3h,46,204487,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,50,FLAMENCO,Beyoncé,3B7EZgquNKHrSIo2tEc8mK,45,100364,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-04-14,44,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",48lxT5qJF0yYyf2z4wB4xW,77,144846,0,5y6RXjI5VPR0RyInghTbf1,2024-03-29,unknown,unknown
2024-04-16,50,TÚ NAME,Fuerza Regida,3FqUPvubYeRCMsdJ02QyZR,89,152078,0,5WPTc1Xa8REVDQ5YazhNgv,2024-02-09,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-04-21,11,Who’s Afraid of Little Old Me?,Taylor Swift,2d8UxVNhJinc8uat9PoM9y,79,334084,0,5H7ixXZfsNMGbIE5OBSpcb,2024-04-18,unknown,unknown
2024-05-19,15,L’AMOUR DE MA VIE,Billie Eilish,6fPan2saHdFaIHuTSatORv,58,333986,0,7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,unknown,unknown
2024-05-26,46,MTG QUEM NÃO QUER SOU EU,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",6RjSXi9cPGroetXeNsWFGL,79,123692,0,4sLNpzARYcLX5BIGLOvgNC,2024-05-10,brazilian funk,brazilian funk
2024-07-15,38,EL RITMO QUE NOS UNE - feat. Selección Colombia,"Ryan Castro, SOG",79IBoMfFn67UI15YkP1FSp,74,189795,0,6gHvLYdqKPaiCXK92crXFR,2024-06-08,reggaeton,reggaeton
2024-08-04,20,FIELD TRIP,"¥$, Kanye West, Ty Dolla $ign",7vv89PswQvqGKCGJ1rw5on,0,167228,1,5RV2TNyjylqWJNxQyHBTeJ,2024-08-03,unknown,unknown
2024-08-04,34,SLIDE,"¥$, Kanye West, Ty Dolla $ign",5MGMXOhVvwzCjFgdQsFokR,0,198060,1,5RV2TNyjylqWJNxQyHBTeJ,2024-08-03,unknown,unknown
2024-08-17,4,New Woman (feat. ROSALÍA),"LISA, ROSALÍA",5UmfBGfRJgjZ8CdhgffabQ,0,179789,0,5eoWRkeplmcCL97afSMJVm,2024-08-15,k-pop,k-pop
2024-08-18,35,Só Fé,Grelo,0bPP5cDG1ZnbAVCEa3ZbQ1,79,203337,0,41ng9tBJsRNYqaqRDEtrbN,2024-07-19,"seresta, arrocha, piseiro, forró, brega, sertanejo",seresta
2024-08-24,39,Don’t Smile,Sabrina Carpenter,09LrGvT9KsACH66RHYMDyR,48,206295,0,3iPSVi54hsacKKl1xIR2eH,2024-08-23,pop,pop
2024-09-23,29,Después De La 1,"Cris MJ, FloyyMenor, LOUKI",6PhRhocBXP4y7NpciGmzra,81,177600,1,2lIzIH2mQQ0ItgkJKefQMp,2024-09-12,"reggaeton chileno, chilean trap, chilean mambo, reggaeton",reggaeton chileno
2024-09-23,37,Rey Sin Reina,Julión Álvarez y su Norteño Banda,0BiDnJFB3TlRB6aji7jUz3,82,150523,0,38uizvY4xqOiAq750FDmW2,2024-09-05,"banda, norteño, grupera, corrido",banda
2024-09-30,44,DOS DÍAS,"Tito Double P, Peso Pluma",5lKFO0PrOC9jmOlPEdjHsL,86,153928,1,27GWSFRITD8JJcSGMgEfTN,2024-08-22,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico, música mexicana",corrido
2024-10-20,3,APT.,"ROSÉ, Bruno Mars",5vNRhkKd0yEAg8suGBpjeY,76,169917,0,2IYQwwgxgOIn7t3iF6ufFD,2024-10-18,k-pop,k-pop
2024-10-25,30,That’s So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad,79,166300,1,0hBRqPYPXhr1RkTDG3n4Mk,2024-10-18,unknown,unknown
2024-11-02,10,São Paulo (feat. Anitta) - Single Version,"The Weeknd, Anitta",2HXQL06smXD4evuW7MLY4X,72,301623,1,28TLpNqlJzeOqm9N4OY3BS,2024-10-31,unknown,unknown
2024-11-04,45,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",0qeIFEGRQqHoaJtLCl0U73,79,130880,1,3pkIK8SI5mcUUjb9jNjx4H,2024-10-17,"reggaeton, trap latino, urbano latino",reggaeton
2024-11-17,13,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",0l0vcZMU7AOeQmUIREoI2U,72,191018,1,0aX0UXrHG2ceYIxTQcqJdA,2024-11-15,"reggaeton, urbano latino, trap latino, latin",reggaeton
2024-11-17,43,Tú Con Él,Rauw Alejandro,2eQFYGegTZaObk2kuBz83Z,69,289131,0,0aX0UXrHG2ceYIxTQcqJdA,2024-11-15,"reggaeton, urbano latino, trap latino, latin",reggaeton
2024-11-20,40,Khé?,"Rauw Alejandro, Romeo Santos",1YYfyJ2yCvGFCxwjsIqEK9,76,206066,0,0aX0UXrHG2ceYIxTQcqJdA,2024-11-15,"reggaeton, urbano latino, trap latino, latin",reggaeton
2024-11-24,31,number one girl,ROSÉ,1lcBt7LoEikqYmhUoa2cez,72,216442,0,7kFyd5oyJdVX2pIi6P4iHE,2024-11-22,k-pop,k-pop
