date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2024-05-12,33,"Istinto Animale (feat. GuÃ¨, Annalisa, Ernia)",Don Joe & GuÃ¨ & Annalisa,4Q46G91LXPGAdUt5kc1QEQ,54,149513,1,5zEwSdIbbglGIjxX6dNfG6,2024-05-10,italian trap,italian trap
2024-05-19,16,RAP MONEY (feat. GuÃ¨),Salmo & Noyz Narcos,4KyZqiE5MDR7gZNThBWjg0,32,213269,1,5QpNXrDu68PAmxEXYDSePw,2024-05-17,italian trap,italian trap
2024-05-20,49,"SARÃ CON TE (feat. Lele Blade, Vale Lambo, MV Killa, Yung Snapp) - Original Soundtrack",SLF & Geolier,2PC8Eap9DU7yfxWwJhCbWT,66,273600,0,4Bs1suGfjXE0KV1CoK4hTE,2024-05-03,"canzone napoletana, neomelodico, italian trap",canzone napoletana
2024-05-26,3,"Jolly Roger (feat. Izi, Disme, Bresh & Vaz TÃ¨)",Tedua,5eV8XfvbR9bsFqG1jvvNmw,63,244281,0,21A98jXqZkeJNNv8fcFTaD,2024-05-24,italian trap,italian trap
2024-06-02,8,30ÂºC,ANNA,19DHPlTC2gx1j4jrFzNbwL,40,142615,1,4KakTQXezMez5owYFuGAF2,2024-05-30,italian trap,italian trap
2024-06-09,10,IO TâO GIURâ (feat. Sfera Ebbasta),Geolier,4z9xPVz2Sii4dhM7yhxOpj,57,200000,0,1bdXMUERNI9dwREDryk6C7,2024-06-07,"canzone napoletana, neomelodico, italian trap",canzone napoletana
2024-06-09,13,SI STATâ TU,Geolier,6s5DJ2zRf9T3A2VidCCHxZ,56,205840,0,1bdXMUERNI9dwREDryk6C7,2024-06-07,"canzone napoletana, neomelodico, italian trap",canzone napoletana
2024-06-09,32,357 (feat. GuÃ¨),Geolier,6PBr7VubD4T2TqqIj7FaWw,53,140800,1,1bdXMUERNI9dwREDryk6C7,2024-06-07,"canzone napoletana, neomelodico, italian trap",canzone napoletana
2024-06-09,42,GIÃ LO SAI (feat. LuchÃ¨),Geolier,0SxncNbbzm0Sq8SBy5N0Np,52,189293,0,1bdXMUERNI9dwREDryk6C7,2024-06-07,"canzone napoletana, neomelodico, italian trap",canzone napoletana
2024-06-17,47,MAMMAMÃ,Petit,5ewubv7hwvNzi43bQ191Ix,62,183222,0,4GQgb01NvO5hV7qgLe5Bc9,2024-04-30,"canzone napoletana, neomelodico",canzone napoletana
2024-06-30,10,BIKINI (feat. GuÃ¨),ANNA,1qexrlq05Ak4NCthyLOhbd,59,119217,1,4KakTQXezMez5owYFuGAF2,2024-06-27,italian trap,italian trap
2024-07-15,50,La musica non c'Ã¨,Coez,6cBM8x7RVG06MAkwP3JMvX,68,222786,0,3s3ThjVMEWRqXV8b4H6sy4,2017-05-05,indie,indie
2024-07-21,11,MILANO TESTAROSSA (feat. GuÃ¨),Artie 5ive & GuÃ¨,5zVQoMHyELfcHYviXDao3I,56,198145,1,74vaTiWmSxllb0p5J1UyMB,2024-07-19,italian trap,italian trap
2024-08-01,50,Rossetto e caffÃ¨,Sal Da Vinci,0S5T2u9kPFvq9TyqJbXmcl,64,192989,0,6ai2ol4B5RhqzTBaM2Dgws,2024-06-14,"neomelodico, canzone napoletana",neomelodico
2024-09-01,9,Perdere âa capa (feat. Geolier),Cosang,4vd7gUuDg8Ks19SzZxzeHD,55,220588,1,6AJDbheXx2Y9zvBba38EoH,2024-08-30,"neomelodico, canzone napoletana",neomelodico
2024-09-01,12,CchiÃ¹ tiempo (feat. Club Dogo),Cosang,7H7NBg9NjyEy2eV8nQ22TR,55,203399,1,6AJDbheXx2Y9zvBba38EoH,2024-08-30,"neomelodico, canzone napoletana",neomelodico
2024-09-01,33,Nu creature intâo munno,Cosang,6Vb2cNnIUQvWEk1JupBVop,52,150447,1,6AJDbheXx2Y9zvBba38EoH,2024-08-30,"neomelodico, canzone napoletana",neomelodico
2024-09-01,36,Nun Ã¨ mai fernut,Cosang,1mIs94EvwoD8zLCFQXrdHA,52,167999,1,6AJDbheXx2Y9zvBba38EoH,2024-08-30,"neomelodico, canzone napoletana",neomelodico
2024-09-01,50,Nu cuofn âe sord,Cosang,4JkMzHPcaI9QJweua55aHf,50,171428,1,6AJDbheXx2Y9zvBba38EoH,2024-08-30,"neomelodico, canzone napoletana",neomelodico
2024-09-08,15,CambierÃ ,Shiva,5TKJ3c3FlWa8kZ3YIpRXaI,59,202576,0,1moDP6neOAWuwU9YylMeOL,2024-09-06,italian trap,italian trap
2024-09-15,1,ZERI IN PIÃ (LOCURA) (feat. Laura Pausini),Lazza & Laura Pausini,6Eh1Pg18WShK128VeynEcx,63,247666,1,1QqHc2RPq59exIRKRolI1O,2024-09-12,italian trap,italian trap
2024-09-22,10,MEZZE VERITÃ (feat. Kid Yugi),Lazza,1k98jczpVBUfMYrl17atud,64,203100,1,1QqHc2RPq59exIRKRolI1O,2024-09-19,italian trap,italian trap
2024-09-22,13,ESTRANEO (feat. GuÃ¨),Lazza,309pLP7CZj8VPsUYLQKLBi,63,202222,1,1QqHc2RPq59exIRKRolI1O,2024-09-19,italian trap,italian trap
2024-09-22,48,DRIP (feat. Simba La Rue),NÃ©za & FT Kings & Simba La Rue,2PITEsf2iAwNBAH4FBVNCr,51,133548,1,0XG50AZzowdXkiVcePYgPs,2024-09-20,italian trap,italian trap
2024-09-26,29,Ora che non ho piÃ¹ te,Cesare Cremonini,25idOmfSOCGGdgPhw9iCRm,53,303032,0,3ROTuddVE79FtfYVw5BfzG,2024-09-23,italian singer-songwriter,italian singer-songwriter
2024-10-13,6,"CNTNRS (feat. Jake La Furia, Emis Killa, Kid Yugi, Tony Boy, Rasty Kilo, GuÃ¨, Paky, Nerissima Serpe & Papa V)",Night Skinny,4j5cQ2vydFCpmR8PnBy7yG,58,327605,1,4gjJj6UCG1hitjAk1CdgDc,2024-10-10,italian trap,italian trap
2024-10-13,15,Mio padre (feat. Noyz Narcos & GuÃ¨),Night Skinny,6im0jVUTuW50jBwTHnMiur,57,146206,1,4gjJj6UCG1hitjAk1CdgDc,2024-10-10,italian trap,italian trap
2024-10-13,22,Solo (feat. LuchÃ¨),Night Skinny,18jypjDXo1laFq8eiGTxr1,54,166764,1,4gjJj6UCG1hitjAk1CdgDc,2024-10-10,italian trap,italian trap
2024-10-20,15,ACCAVALLATO (feat. GuÃ¨),Simba La Rue,6c0cbRgAHgRqWFTQ34U69b,54,130214,1,5fPfDmHygWKgDwknMkKoVo,2024-10-18,italian trap,italian trap
2024-10-26,49,NUN Ã OVER,Le-one & Christian Liguori & Babywyne,66MpxOtsByGYt2dFCz44I8,59,117230,0,2Dzc1Nj3NRZ6MbUGHqZHqX,2024-10-11,"canzone napoletana, neomelodico",canzone napoletana
2024-10-27,13,Borse HermÃ¨s,Capo Plaza,1MRDqKrcGYLw883LuVmDjy,13,159745,1,4K4WFgRUEfOrPD4ioCBppM,2024-05-03,"italian trap, trap",italian trap
2024-10-27,17,Quei ricordi lÃ ,Olly & JVLI,75Y6WgUldQN8mipAVLy8KJ,53,180856,0,4QpLnSupGsuYYJYYoj29Q7,2024-10-25,unknown,unknown
2024-11-02,12,SÃ£o Paulo (feat. Anitta),The Weeknd & Anitta,2HXQL06smXD4evuW7MLY4X,72,301623,1,28TLpNqlJzeOqm9N4OY3BS,2024-10-31,unknown,unknown
2024-11-03,14,ModalitÃ  Demonio,Kid Yugi,0N7pMSmedXIrM7RTor6Ke4,53,176100,1,5UIxxfAYiTSd9U7Iz5WwmQ,2024-11-01,italian trap,italian trap
2024-11-18,49,APT.,ROSÃ & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY,98,169917,0,2IYQwwgxgOIn7t3iF6ufFD,2024-10-18,k-pop,k-pop
2024-11-24,19,Non Ã¨ fortuna,Nayt,4anVhqcUQ6meMRdz8PYFUy,52,177049,0,7mzC45R2k8PRHzE7lbrRBE,2024-11-22,italian trap,italian trap
