date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2023-08-17,4,bad idea right?,Olivia Rodrigo,3IX0yuEVvDbnqUwMBB3ouC,87,184783,1,1xJHno7SmdVtZAtXbdbDZp,2023-08-11,unknown,unknown
2023-08-17,5,Last Night,Morgan Wallen,583dMdiUquLMenarTp7PQm,88,163854,1,0rnd3h2dc82L4gTjW6Vfoq,2023-03-03,country,country
2023-08-17,6,MELTDOWN (feat. Drake),Travis Scott,67nepsnrcZkowTxMWigSbb,94,246133,1,18NOKLkZETa4sWwLMIm0UZ,2023-07-28,rap,rap
2023-08-17,7,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj & Ice Spice & Aqua,741UUVE2kuITl0c6zuqqbO,95,109750,1,5CM66hwjlbZ06LhONWXOAs,2023-06-23,unknown,unknown
2023-08-17,8,Paint The Town Red,Doja Cat,2IGMVunIBsBLtEQyoI1Mu7,89,231750,1,54dZypaXHAIDzBe9ujAZ63,2023-08-04,unknown,unknown
2023-08-17,9,vampire,Olivia Rodrigo,1kuGVB7EU95pJObxwvfwKS,98,219724,1,1xJHno7SmdVtZAtXbdbDZp,2023-06-30,unknown,unknown
2023-08-17,10,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,6wf7Yu7cxBSPrRlWeSeK0Q,98,222369,0,3AafSrFIbJPH6BJHiJm1Cd,2023-07-13,unknown,unknown
2023-08-17,11,I KNOW ?,Travis Scott,6wsqVwoiVH2kde4k4KKAFU,92,211582,1,18NOKLkZETa4sWwLMIm0UZ,2023-07-28,rap,rap
2023-08-17,12,FE!N (feat. Playboi Carti),Travis Scott,42VsgItocQwOQC3XWZ8JNA,94,191700,1,18NOKLkZETa4sWwLMIm0UZ,2023-07-28,rap,rap
2023-08-17,13,Dance The Night (From Barbie The Album),Dua Lipa,1vYXt7VSjH9JIM5oRRo7vA,97,176579,0,5cH7FqB7JD5q1tJXJ7FHYu,2023-05-25,pop,pop
2023-08-17,14,Fast Car,Luke Combs,1Lo0QY9cvc8sUB2vnIOxDT,91,265493,0,5Uly85dJHHDfHQCsyUQ8gw,2023-03-24,country,country
2023-08-17,15,TELEKINESIS (feat. SZA & Future),Travis Scott,1i9lZvlaDdWDPyXEE95aiq,91,353754,1,18NOKLkZETa4sWwLMIm0UZ,2023-07-28,rap,rap
2023-08-17,16,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,2HRgqmZQC0MC7GeNuDIXHN,100,184400,1,5pSk3c3wVwnb2arb6ohCPU,2023-07-14,k-pop,k-pop
2023-08-17,17,Something in the Orange,Zach Bryan,3WMj8moIAXJhHsyLaqIIHI,89,228013,0,1CmTOKCeyz1aHH04OwvTPv,2022-04-22,"country, red dirt",country
2023-08-17,18,Kill Bill,SZA,1Qrg8KqiBpW07V7PNxwwwL,92,153946,0,1nrVofqDRs7cpWXJ49qTnP,2022-12-08,r&b,r&b
2023-08-17,19,Ella Baila Sola,Eslabon Armado,3dnP0JxCgygwQH9Gm7q7nb,89,165671,0,3Mm1P5CEEAiuJqBclr2EyU,2023-04-28,"corridos tumbados, sad sierreño, corrido, sierreño, música mexicana, corridos bélicos",corridos tumbados
2023-08-17,20,K-POP,Travis Scott & Bad Bunny & The Weeknd,5L3ecxQnQ9qTBmnLQiwf0C,93,185220,1,10eNMeTimUzAKLhCOpIUlb,2023-07-21,rap,rap
2023-08-17,21,You Proof,Morgan Wallen,57a4iloBWqan5rtqPJBoVY,86,157477,0,7c1wEzhXamUm7Lh9zqVMl9,2023-03-03,country,country
2023-08-17,22,See You Again (feat. Kali Uchis),"Tyler, The Creator",7KA4W4McWYRpgf0fWsJZWB,93,180386,1,2nkto6YNI4rUYTLqEwWJ3o,2017-07-21,unknown,unknown
2023-08-17,23,august,Taylor Swift,3hUxzQpSfdDqwM3ZTFQY0K,92,261922,0,2fenSS68JI1h4Fo296JfGr,2020-07-24,unknown,unknown
2023-08-17,24,LADY GAGA,Peso Pluma,7mXuWTczZNxG5EDcjFEuJR,94,212878,1,4jox3ip1I39DFC2B7R5qLH,2023-06-29,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda, electro corridos",corrido
2023-08-17,25,Religiously,Bailey Zimmerman,0bILU0UiNDmA5Ff6whhb2R,85,178723,0,19DGbjQW4oJmS1TLmr7OH3,2023-05-12,country,country
2023-08-17,26,Anti-Hero,Taylor Swift,0V3wPSX9ygBnCm8psDIegu,93,200690,0,151w1FgRZfnKZA9FEcg9Z3,2022-10-21,unknown,unknown
2023-08-17,27,Style,Taylor Swift,0ug5NqcwcFR2xrfTkc7k8e,83,231000,0,1yGbNOtRIgdIiGHOEBaZWf,2014-10-27,unknown,unknown
2023-08-17,28,MY EYES,Travis Scott,4kjI1gwQZRKNDkw1nI475M,91,251249,1,18NOKLkZETa4sWwLMIm0UZ,2023-07-28,rap,rap
