date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2024-02-11,33,Talking / Once Again,¥$ & Kanye West & Ty Dolla $ign,19KajOu6WplvTQLUTjoDNs,73,185110,1,1vgedZwwOgnmEHWZ7l7txb,2024-02-08,unknown,unknown
2024-02-14,2,TEXAS HOLD 'EM,Beyoncé,0Z7nGFVCLfixWctgePsRk9,77,235636,1,6cBlaud5JVmPjkjxnwIMLx,2024-02-11,unknown,unknown
2024-02-14,17,16 CARRIAGES,Beyoncé,6XXxKsu3RJeN3ZvbMYrgQW,72,233521,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-02-09,unknown,unknown
2024-02-16,1,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,2McT2fkH0VDqPsbiB9HWPq,0,264324,1,4DOsPwJtokv6HEifZ6t5j6,2024-02-08,unknown,unknown
2024-02-16,6,BURN,¥$ & Kanye West & Ty Dolla $ign,7BPadP3q9qwMkho3IMPU99,0,111458,1,4DOsPwJtokv6HEifZ6t5j6,2024-02-09,unknown,unknown
2024-02-16,8,FUK SUMN,¥$ & Kanye West & Ty Dolla $ign,0cbVD7WpHVdHUKwoolzhCZ,0,209577,1,4DOsPwJtokv6HEifZ6t5j6,2024-02-09,unknown,unknown
2024-02-16,10,BACK TO ME,¥$ & Kanye West & Ty Dolla $ign,3g9UquSEBErZiXSDa02YfG,0,295471,1,4DOsPwJtokv6HEifZ6t5j6,2024-02-09,unknown,unknown
2024-02-16,20,TALKING,¥$ & Kanye West & Ty Dolla $ign,2os3F2ZKbj02ZWXWAdWGFD,79,185110,1,4DOsPwJtokv6HEifZ6t5j6,2024-02-08,unknown,unknown
2024-02-16,21,STARS,¥$ & Kanye West & Ty Dolla $ign,5ogdIq5F70xEPB3kwiiecr,0,115238,1,4DOsPwJtokv6HEifZ6t5j6,2024-02-09,unknown,unknown
2024-02-16,22,DO IT,¥$ & Kanye West & Ty Dolla $ign,1oNaDXXu9I4UCJ8Fh0Hfjg,0,225000,1,4DOsPwJtokv6HEifZ6t5j6,2024-02-09,unknown,unknown
2024-02-16,31,PAID,¥$ & Kanye West & Ty Dolla $ign,1OFgEELgwfTOt3WcBuOPxk,0,195117,1,4DOsPwJtokv6HEifZ6t5j6,2024-02-09,unknown,unknown
2024-02-16,39,BEG FORGIVENESS,¥$ & Kanye West & Ty Dolla $ign,2anbsZVE7y9yhI4KD7QYI0,0,368739,1,4DOsPwJtokv6HEifZ6t5j6,2024-02-09,unknown,unknown
2024-02-16,41,PAPERWORK,¥$ & Kanye West & Ty Dolla $ign,2jf0ooqmXMqaGqh0bdYsHR,0,145785,1,4DOsPwJtokv6HEifZ6t5j6,2024-02-09,unknown,unknown
2024-02-16,47,KEYS TO MY LIFE,¥$ & Kanye West & Ty Dolla $ign,4iVmy1j5C3XNxpN11RXRaO,0,174083,1,4DOsPwJtokv6HEifZ6t5j6,2024-02-09,unknown,unknown
2024-03-24,29,girl ive always been,Olivia Rodrigo,0bJAmhSAeMSfsyazOEUVFf,44,121354,0,1D06fz3cuob62ysTS8k6gu,2024-03-22,unknown,unknown
2024-03-31,3,JOLENE,Beyoncé,2PmMh2t7jAtN6cqFooA0Xy,50,189638,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,4,II MOST WANTED,Beyoncé,1UP7PXne1lIYZB5G5aiRGL,49,208521,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,6,AMERIICAN REQUIEM,Beyoncé,6K2Iut8nSQigP83yvbiqi8,50,325037,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,7,BLACKBIIRD,Beyoncé,7eEr7lgWYudwEKEaWCPiPI,49,131949,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,8,BODYGUARD,Beyoncé,6Y4rniIxibegzsg8cdWAWV,74,240254,1,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-29,unknown,unknown
2024-03-31,10,LEVII'S JEANS,Beyoncé,2UDARQiksl207HcSduDpov,73,257699,1,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-29,unknown,unknown
2024-03-31,13,DAUGHTER,Beyoncé,0hWCzWl04zT7P6vMy63XCN,48,203851,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,14,PROTECTOR,Beyoncé,4dsdSwSdBWjlsVzU6iJs3b,48,184399,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,15,SPAGHETTII,Beyoncé,5UcUppRaEIBMIHXiUFl7LI,73,158477,1,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-29,unknown,unknown
2024-03-31,17,SMOKE HOUR ? WILLIE NELSON,Beyoncé,2dv2DYn0V0j0Wx6Ra40bce,47,50721,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,20,MY ROSE,Beyoncé,486YUqcmF9IWPkreU0THcQ,47,53442,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,21,YA YA,Beyoncé,0K9tfzrxJyCQIf7oAlPwaK,72,274766,1,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-29,unknown,unknown
2024-03-31,22,ALLIIGATOR TEARS,Beyoncé,1LSWDkZxVngIpfjvMs6Q56,46,179397,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,24,JUST FOR FUN,Beyoncé,4h6iaiMchTUHlK5ovMiJ3h,46,204487,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,27,FLAMENCO,Beyoncé,3B7EZgquNKHrSIo2tEc8mK,45,100364,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,28,RIIVERDANCE,Beyoncé,0TsCBkrq3owPs06HP5Q9Z4,70,251986,1,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-29,unknown,unknown
2024-03-31,31,DESERT EAGLE,Beyoncé,2dklP2sRuvcJROlrM8F7Dp,45,72448,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,32,OH LOUISIANA,Beyoncé,7pkqvejfDmeLen9MrnppQr,45,52195,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,33,TYRANT,Beyoncé,5mUlozUYpdmXVPkj4BW8cA,45,250725,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,36,II HANDS II HEAVEN,Beyoncé,1Y7vNzQrybb2ICYKmbOfdt,44,341312,0,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-27,unknown,unknown
2024-03-31,37,SWEET ? HONEY ? BUCKIIN',Beyoncé,7CA0mEKqEZ0WFAIlTS4uEl,69,296185,1,6BzxX6zkDsYKFJ04ziU5xQ,2024-03-29,unknown,unknown
2024-04-05,44,Corazón de Piedra,Xavi,3VeR05PCure0YL3pHl5aI9,87,193568,0,1bWcE0tKOJgn4kgpNKSHU0,2024-03-21,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, sierreño",corridos tumbados
2024-04-07,9,Huntin Wabbitz,J. Cole,2cH8wHImerFokgmhjyhCTU,71,162026,1,57wh3BpvUF2tmvwoGSjUe3,2024-04-05,rap,rap
2024-04-07,11,Ready 24 (feat. Camron),J. Cole,4J9WveqdoaEUQu1aeoSH9X,71,210133,1,57wh3BpvUF2tmvwoGSjUe3,2024-04-05,rap,rap
2024-04-17,46,Feel It - From The Original Series Invincible,d4vd,3SAga35lAPYdjj3qyfEsCF,84,157974,0,0GHlPN101r1WcuQCwINbI2,2024-03-28,unknown,unknown
2024-04-21,9,Whos Afraid of Little Old Me?,Taylor Swift,2d8UxVNhJinc8uat9PoM9y,79,334084,0,5H7ixXZfsNMGbIE5OBSpcb,2024-04-18,unknown,unknown
2024-05-19,12,LAMOUR DE MA VIE,Billie Eilish,6fPan2saHdFaIHuTSatORv,58,333986,0,7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,unknown,unknown
2024-06-09,46,Wind Up Missin You,Tucker Wetmore,3EO58D1YpHnTvBy68gK8HE,73,166040,1,4uQSVr1aW5JQIU1DmBXesv,2024-03-29,country,country
2024-08-04,19,FIELD TRIP,¥$ & Kanye West & Ty Dolla $ign,7vv89PswQvqGKCGJ1rw5on,0,167228,1,5RV2TNyjylqWJNxQyHBTeJ,2024-08-03,unknown,unknown
2024-08-04,28,SLIDE,¥$ & Kanye West & Ty Dolla $ign,5MGMXOhVvwzCjFgdQsFokR,0,198060,1,5RV2TNyjylqWJNxQyHBTeJ,2024-08-03,unknown,unknown
2024-08-04,45,FRIED,¥$ & Kanye West & Ty Dolla $ign,4Qay2jEWJYjXmJ8eNOGtaD,0,179256,1,5RV2TNyjylqWJNxQyHBTeJ,2024-08-03,unknown,unknown
2024-08-04,48,PROMOTION,¥$ & Kanye West & Ty Dolla $ign,6bSfeCXlUaGa3eWCy5qPTb,0,158876,1,5RV2TNyjylqWJNxQyHBTeJ,2024-08-03,unknown,unknown
2024-08-17,33,Missin You Like This (Feat. Luke Combs),Post Malone,1IzCS4zuowRsXu4YS8caOB,38,222781,0,4BbsHmXEghoPPevQjPnHXx,2024-08-16,unknown,unknown
2024-08-24,20,Dont Smile,Sabrina Carpenter,09LrGvT9KsACH66RHYMDyR,48,206295,0,3iPSVi54hsacKKl1xIR2eH,2024-08-23,pop,pop
2024-10-02,50,No One Noticed,The Marías,3siwsiaEoU4Kuuc9WKMUy5,77,236906,0,03guxdOi12XJbnvxvxbpwG,2024-05-31,bedroom pop,bedroom pop
2024-10-20,11,APT.,ROSÉ & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY,76,169917,0,2IYQwwgxgOIn7t3iF6ufFD,2024-10-18,k-pop,k-pop
2024-10-20,30,Thats So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad,68,166300,1,0hBRqPYPXhr1RkTDG3n4Mk,2024-10-18,unknown,unknown
2024-10-26,50,DOS DÍAS,Tito Double P,5lKFO0PrOC9jmOlPEdjHsL,88,153928,1,27GWSFRITD8JJcSGMgEfTN,2024-08-22,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico, música mexicana",corrido
2024-11-02,50,(Don't Fear) The Reaper,Blue Öyster Cult,5QTxFnGygVM4jFQiBovmRo,77,308120,0,6C9WzlQANeoD0GW5B41YJt,1900-01-01,"classic rock, hard rock",classic rock
2024-11-17,14,Qué Pasaría...,Rauw Alejandro,0l0vcZMU7AOeQmUIREoI2U,72,191018,1,0aX0UXrHG2ceYIxTQcqJdA,2024-11-15,"reggaeton, urbano latino, trap latino, latin",reggaeton
2024-11-17,30,No One Noticed (Extended English),The Marías,4Q9qkdqu0qKKjaftRrAK9C,57,284466,0,6FkCugnh8o4VjxMMw4xlRC,2024-11-15,bedroom pop,bedroom pop
2024-11-17,44,Tú Con Él,Rauw Alejandro,2eQFYGegTZaObk2kuBz83Z,69,289131,0,0aX0UXrHG2ceYIxTQcqJdA,2024-11-15,"reggaeton, urbano latino, trap latino, latin",reggaeton
